DokID,KdIDDokumendiLiik,DokNumber,DokSeeria,DokValjaantudKpv,DokKehtivKuniKpv,DokKehtetuAlatesKpv,AsIDValjaandjaAsutus,KaIDKanne,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,KdIDDokumendiStaatus,DokIDVanem,DokKehtivAlates,KdIDRiik,DokAsutuseTekst,AsIDHaldaja,DokMarkus,DokValjastajaIsikukood,DokValjastajaNimi,MKaID,DokSkaneeritud,AsIDAsutusTellija,LRProtseduurKirjeldus,DokSalastatud,KdIDDokAlguseAlus,AsID
7582,562,ELUKOHATEADE-0007581,S-967,2015-10-07 00:00:00.000000,,,18,,250.0,1997-04-05,206.0,2021-02-19 00:00:00.000000,,549,,2015-10-07 00:00:00.000000,,,46,,,,,,,,,,7
7583,562,ELUKOHATEADE-0007582,S-326,1990-01-01 00:00:00.000000,2019-05-09 00:00:00,2019-05-09 00:00:00,41,,34.0,1990-01-01,212.0,2019-05-09 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,24,,,,,,,,,,2
7584,562,ELUKOHATEADE-0007583,S-372,2019-05-10 00:00:00.000000,,,19,,178.0,2010-12-17,14.0,2014-02-19 00:00:00.000000,,549,,2019-05-10 00:00:00.000000,,,21,,,,,,,,,,23
7585,562,ELUKOHATEADE-0007584,S-945,1993-09-28 00:00:00.000000,1995-05-27 00:00:00,1995-05-27 00:00:00,16,,156.0,1991-04-18,39.0,1995-05-27 00:00:00.000000,,550,,1993-09-28 00:00:00.000000,,,14,,,,,,,,,,37
7586,562,ELUKOHATEADE-0007585,S-506,1995-05-28 00:00:00.000000,,,3,,187.0,1994-06-19,24.0,2012-01-01 00:00:00.000000,,549,,1995-05-28 00:00:00.000000,,,32,,,,,,,,,,5
7587,562,ELUKOHATEADE-0007586,S-538,1990-01-01 00:00:00.000000,,,26,,34.0,1990-01-01,95.0,2013-05-24 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,30,,,,,,,,,,2
7588,562,ELUKOHATEADE-0007587,S-624,1990-01-01 00:00:00.000000,,,35,,34.0,1990-01-01,44.0,2010-10-27 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,27,,,,,,,,,,2
7589,562,ELUKOHATEADE-0007588,S-562,1990-01-01 00:00:00.000000,2019-09-12 00:00:00,2019-09-12 00:00:00,7,,34.0,1990-01-01,264.0,2019-09-12 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,39,,,,,,,,,,2
7590,562,ELUKOHATEADE-0007589,S-207,2024-07-09 00:00:00.000000,,,47,,322.0,1992-05-19,243.0,2012-11-05 00:00:00.000000,,549,,2019-09-13 00:00:00.000000,,,13,,,,,,,,,,1
7591,562,ELUKOHATEADE-0007590,S-890,1990-01-01 00:00:00.000000,2006-10-07 00:00:00,2006-10-07 00:00:00,50,,34.0,1990-01-01,286.0,2006-10-07 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,12,,,,,,,,,,2
7592,562,ELUKOHATEADE-0007591,S-277,2011-08-29 00:00:00.000000,2019-08-22 00:00:00,2019-08-22 00:00:00,11,,181.0,1993-03-10,142.0,2019-08-22 00:00:00.000000,,550,,2006-10-08 00:00:00.000000,,,31,,,,,,,,,,28
7593,562,ELUKOHATEADE-0007592,S-251,2019-08-23 00:00:00.000000,,,15,,160.0,2010-09-28,128.0,2021-11-23 00:00:00.000000,,549,,2019-08-23 00:00:00.000000,,,11,,,,,,,,,,7
7594,562,ELUKOHATEADE-0007593,S-750,1990-01-01 00:00:00.000000,2001-03-03 00:00:00,2001-03-03 00:00:00,1,,34.0,1990-01-01,337.0,2001-03-03 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,30,,,,,,,,,,2
7595,562,ELUKOHATEADE-0007594,S-668,2001-03-04 00:00:00.000000,2017-07-06 00:00:00,2017-07-06 00:00:00,36,,262.0,1994-07-03,38.0,2017-07-06 00:00:00.000000,,550,,2001-03-04 00:00:00.000000,,,49,,,,,,,,,,3
7596,562,ELUKOHATEADE-0007595,S-430,2017-07-07 00:00:00.000000,,,31,,19.0,2008-12-29,97.0,2016-12-10 00:00:00.000000,,549,,2017-07-07 00:00:00.000000,,,29,,,,,,,,,,22
7597,562,ELUKOHATEADE-0007596,S-552,2023-06-15 19:46:15.045953,,,25,,164.0,2014-09-09,94.0,2017-08-31 00:00:00.000000,,549,,2023-06-15 19:46:15.045953,,,45,,,,,,,,,,10
7598,562,ELUKOHATEADE-0007597,S-205,1990-01-01 00:00:00.000000,2006-06-16 00:00:00,2006-06-16 00:00:00,27,,34.0,1990-01-01,210.0,2006-06-16 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,39,,,,,,,,,,2
7599,562,ELUKOHATEADE-0007598,S-125,2006-06-17 00:00:00.000000,,,40,,6.0,1995-03-15,50.0,1998-08-13 00:00:00.000000,,549,,2006-06-17 00:00:00.000000,,,42,,,,,,,,,,4
7600,562,ELUKOHATEADE-0007599,S-711,1990-01-01 00:00:00.000000,2000-05-09 00:00:00,2000-05-09 00:00:00,10,,34.0,1990-01-01,335.0,2000-05-09 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,19,,,,,,,,,,2
7601,562,ELUKOHATEADE-0007600,S-415,2000-05-10 00:00:00.000000,2018-12-01 00:00:00,2018-12-01 00:00:00,40,,258.0,1997-03-01,23.0,2018-12-01 00:00:00.000000,,550,,2000-05-10 00:00:00.000000,,,26,,,,,,,,,,30
7602,562,ELUKOHATEADE-0007601,S-758,2018-12-02 00:00:00.000000,,,48,,257.0,2004-08-20,202.0,2023-11-30 00:00:00.000000,,549,,2018-12-02 00:00:00.000000,,,4,,,,,,,,,,30
7603,562,ELUKOHATEADE-0007602,S-545,2003-12-23 00:00:00.000000,,,45,,239.0,1997-09-28,41.0,2008-01-08 00:00:00.000000,,549,,2003-12-23 00:00:00.000000,,,7,,,,,,,,,,7
7604,562,ELUKOHATEADE-0007603,S-266,2003-12-23 00:00:00.000000,,,11,,237.0,1998-06-19,177.0,2004-02-01 00:00:00.000000,,549,,2003-12-23 00:00:00.000000,,,29,,,,,,,,,,13
7605,562,ELUKOHATEADE-0007604,S-513,1993-08-29 00:00:00.000000,1995-10-09 00:00:00,1995-10-09 00:00:00,6,,95.0,1990-11-05,158.0,1995-10-09 00:00:00.000000,,550,,1993-08-29 00:00:00.000000,,,28,,,,,,,,,,28
7606,562,ELUKOHATEADE-0007605,S-319,1995-10-10 00:00:00.000000,,,49,,280.0,1993-09-15,236.0,2009-06-13 00:00:00.000000,,549,,1995-10-10 00:00:00.000000,,,20,,,,,,,,,,31
7607,562,ELUKOHATEADE-0007606,S-498,1990-01-01 00:00:00.000000,2016-02-24 00:00:00,2016-02-24 00:00:00,43,,34.0,1990-01-01,298.0,2016-02-24 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,17,,,,,,,,,,2
7608,562,ELUKOHATEADE-0007607,S-478,2016-02-25 00:00:00.000000,2019-04-29 00:00:00,2019-04-29 00:00:00,23,,284.0,2010-05-10,305.0,2019-04-29 00:00:00.000000,,550,,2016-02-25 00:00:00.000000,,,8,,,,,,,,,,43
7609,562,ELUKOHATEADE-0007608,S-585,2019-04-30 00:00:00.000000,,,12,,270.0,1991-03-16,112.0,1991-07-09 00:00:00.000000,,549,,2019-04-30 00:00:00.000000,,,35,,,,,,,,,,33
7610,562,ELUKOHATEADE-0007609,S-433,2021-04-03 00:00:00.000000,2012-06-11 00:00:00,2012-06-11 00:00:00,33,,333.0,1991-08-27,6.0,2012-06-11 00:00:00.000000,,550,,2009-04-08 19:46:15.045953,,,15,,,,,,,,,,33
7611,562,ELUKOHATEADE-0007610,S-627,2012-06-12 00:00:00.000000,,,15,,81.0,2007-02-19,274.0,2020-05-09 00:00:00.000000,,549,,2012-06-12 00:00:00.000000,,,28,,,,,,,,,,19
7612,562,ELUKOHATEADE-0007611,S-195,2009-04-08 19:46:15.045953,2012-06-11 00:00:00,2012-06-11 00:00:00,27,,185.0,1998-10-18,6.0,2012-06-11 00:00:00.000000,,550,,2009-04-08 19:46:15.045953,,,24,,,,,,,,,,22
7613,562,ELUKOHATEADE-0007612,S-835,2012-06-12 00:00:00.000000,,,25,,44.0,2004-05-22,140.0,2014-12-31 00:00:00.000000,,549,,2012-06-12 00:00:00.000000,,,24,,,,,,,,,,46
7614,562,ELUKOHATEADE-0007613,S-894,2009-04-08 19:46:15.045953,2012-06-11 00:00:00,2012-06-11 00:00:00,23,,161.0,1998-08-22,6.0,2012-06-11 00:00:00.000000,,550,,2009-04-08 19:46:15.045953,,,30,,,,,,,,,,13
7615,562,ELUKOHATEADE-0007614,S-191,2012-06-12 00:00:00.000000,,,19,,64.0,2010-05-06,266.0,2020-05-11 00:00:00.000000,,549,,2012-06-12 00:00:00.000000,,,23,,,,,,,,,,28
7616,562,ELUKOHATEADE-0007615,S-865,1990-01-01 00:00:00.000000,2010-07-10 00:00:00,2010-07-10 00:00:00,43,,34.0,1990-01-01,117.0,2010-07-10 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,38,,,,,,,,,,2
7617,562,ELUKOHATEADE-0007616,S-157,2010-07-11 00:00:00.000000,,,37,,31.0,1990-03-18,33.0,2022-07-28 00:00:00.000000,,549,,2010-07-11 00:00:00.000000,,,2,,,,,,,,,,3
7618,562,ELUKOHATEADE-0007617,S-122,1990-01-01 00:00:00.000000,2012-11-26 19:46:15.045953,2012-11-26 19:46:15.045953,19,,34.0,1990-01-01,41.0,2012-11-26 19:46:15.045953,,550,,1990-01-01 00:00:00.000000,,,3,,,,,,,,,,2
7619,562,ELUKOHATEADE-0007618,S-207,1990-01-01 00:00:00.000000,2016-05-03 00:00:00,2016-05-03 00:00:00,36,,34.0,1990-01-01,328.0,2016-05-03 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,8,,,,,,,,,,2
7620,562,ELUKOHATEADE-0007619,S-335,2016-05-04 00:00:00.000000,2020-02-18 00:00:00,2020-02-18 00:00:00,22,,331.0,2011-03-12,116.0,2020-02-18 00:00:00.000000,,550,,2016-05-04 00:00:00.000000,,,4,,,,,,,,,,32
7621,562,ELUKOHATEADE-0007620,S-821,2020-02-19 00:00:00.000000,,,31,,86.0,1997-12-10,275.0,2007-09-26 00:00:00.000000,,549,,2020-02-19 00:00:00.000000,,,41,,,,,,,,,,42
7622,562,ELUKOHATEADE-0007621,S-533,1990-01-01 00:00:00.000000,2010-03-29 00:00:00,2010-03-29 00:00:00,45,,34.0,1990-01-01,240.0,2010-03-29 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,33,,,,,,,,,,2
7623,562,ELUKOHATEADE-0007622,S-851,2010-03-30 00:00:00.000000,2020-06-22 00:00:00,2020-06-22 00:00:00,15,,227.0,1997-08-19,177.0,2020-06-22 00:00:00.000000,,550,,2010-03-30 00:00:00.000000,,,32,,,,,,,,,,13
7624,562,ELUKOHATEADE-0007623,S-515,2020-06-23 00:00:00.000000,,,13,,226.0,2002-08-08,238.0,2003-05-14 00:00:00.000000,,549,,2020-06-23 00:00:00.000000,,,35,,,,,,,,,,29
7625,562,ELUKOHATEADE-0007624,S-739,1990-01-01 00:00:00.000000,2003-08-13 00:00:00,2003-08-13 00:00:00,32,,34.0,1990-01-01,87.0,2003-08-13 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,10,,,,,,,,,,2
7626,562,ELUKOHATEADE-0007625,S-345,2003-08-14 00:00:00.000000,2019-11-20 00:00:00,2019-11-20 00:00:00,44,,61.0,1997-09-22,47.0,2019-11-20 00:00:00.000000,,550,,2003-08-14 00:00:00.000000,,,41,,,,,,,,,,25
7627,562,ELUKOHATEADE-0007626,S-781,2019-11-21 00:00:00.000000,,,20,,226.0,2002-12-27,189.0,2021-06-18 00:00:00.000000,,549,,2019-11-21 00:00:00.000000,,,10,,,,,,,,,,29
7628,562,ELUKOHATEADE-0007627,S-337,1990-01-01 00:00:00.000000,2016-08-29 00:00:00,2016-08-29 00:00:00,38,,34.0,1990-01-01,290.0,2016-08-29 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,8,,,,,,,,,,2
7629,562,ELUKOHATEADE-0007628,S-343,2016-08-30 00:00:00.000000,,,50,,12.0,2003-05-30,246.0,2019-07-07 00:00:00.000000,,549,,2016-08-30 00:00:00.000000,,,35,,,,,,,,,,24
7630,562,ELUKOHATEADE-0007629,S-119,2023-08-04 00:00:00.000000,1995-04-07 00:00:00,1995-04-07 00:00:00,21,,34.0,1990-01-01,204.0,1995-04-07 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,9,,,,,,,,,,2
7631,562,ELUKOHATEADE-0007630,S-303,1995-04-08 00:00:00.000000,,,29,,313.0,1992-03-14,144.0,2014-10-01 00:00:00.000000,,549,,1995-04-08 00:00:00.000000,,,41,,,,,,,,,,22
7632,562,ELUKOHATEADE-0007631,S-936,1990-01-01 00:00:00.000000,2006-03-29 00:00:00,2006-03-29 00:00:00,42,,34.0,1990-01-01,31.0,2006-03-29 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,25,,,,,,,,,,2
7633,562,ELUKOHATEADE-0007632,S-390,2006-03-30 00:00:00.000000,,,9,,35.0,2000-05-07,141.0,2004-08-03 00:00:00.000000,,549,,2006-03-30 00:00:00.000000,,,21,,,,,,,,,,24
7634,562,ELUKOHATEADE-0007633,S-415,1996-10-22 00:00:00.000000,,,10,,96.0,1994-05-06,79.0,2009-02-07 00:00:00.000000,,549,,1996-10-22 00:00:00.000000,,,21,,,,,,,,,,4
7635,562,ELUKOHATEADE-0007634,S-453,1990-01-01 00:00:00.000000,,,44,,34.0,1990-01-01,231.0,2004-05-24 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,39,,,,,,,,,,2
7636,562,ELUKOHATEADE-0007635,S-633,1990-01-01 00:00:00.000000,2020-07-08 00:00:00,2020-07-08 00:00:00,22,,34.0,1990-01-01,143.0,2020-07-08 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,44,,,,,,,,,,2
7637,562,ELUKOHATEADE-0007636,S-671,2020-07-09 00:00:00.000000,,,32,,212.0,2017-04-24,31.0,2024-11-18 00:00:00.000000,,549,,2020-07-09 00:00:00.000000,,,26,,,,,,,,,,49
7638,562,ELUKOHATEADE-0007637,S-245,1990-01-01 00:00:00.000000,2007-01-21 00:00:00,2007-01-21 00:00:00,17,,34.0,1990-01-01,99.0,2007-01-21 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,2,,,,,,,,,,2
7639,562,ELUKOHATEADE-0007638,S-809,2007-01-22 00:00:00.000000,2014-11-18 00:00:00,2014-11-18 00:00:00,22,,143.0,2006-05-08,225.0,2014-11-18 00:00:00.000000,,550,,2007-01-22 00:00:00.000000,,,36,,,,,,,,,,13
7640,562,ELUKOHATEADE-0007639,S-499,2014-11-19 00:00:00.000000,,,26,,15.0,2008-04-16,273.0,2012-07-26 00:00:00.000000,,549,,2014-11-19 00:00:00.000000,,,4,,,,,,,,,,24
7641,562,ELUKOHATEADE-0007640,S-779,1990-01-01 00:00:00.000000,,,41,,34.0,1990-01-01,231.0,2006-07-23 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,13,,,,,,,,,,2
7642,562,ELUKOHATEADE-0007641,S-263,1990-01-01 00:00:00.000000,,,37,,34.0,1990-01-01,132.0,2012-12-18 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,7,,,,,,,,,,2
7643,562,ELUKOHATEADE-0007642,S-860,2015-07-24 00:00:00.000000,2009-11-12 00:00:00,2009-11-12 00:00:00,7,,34.0,1990-01-01,234.0,2009-11-12 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,28,,,,,,,,,,2
7644,562,ELUKOHATEADE-0007643,S-396,2009-11-13 00:00:00.000000,2019-11-07 00:00:00,2019-11-07 00:00:00,32,,31.0,2004-09-03,34.0,2019-11-07 00:00:00.000000,,550,,2009-11-13 00:00:00.000000,,,18,,,,,,,,,,3
7645,562,ELUKOHATEADE-0007644,S-480,2019-11-08 00:00:00.000000,,,31,,301.0,2008-03-23,226.0,2009-03-06 00:00:00.000000,,549,,2019-11-08 00:00:00.000000,,,34,,,,,,,,,,47
7646,562,ELUKOHATEADE-0007645,S-848,1990-01-01 00:00:00.000000,2009-11-12 00:00:00,2009-11-12 00:00:00,17,,34.0,1990-01-01,234.0,2009-11-12 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,10,,,,,,,,,,2
7647,562,ELUKOHATEADE-0007646,S-390,2023-07-26 00:00:00.000000,2019-11-07 00:00:00,2019-11-07 00:00:00,40,,145.0,2009-09-21,34.0,2019-11-07 00:00:00.000000,,550,,2009-11-13 00:00:00.000000,,,27,,,,,,,,,,22
7648,562,ELUKOHATEADE-0007647,S-484,2019-11-08 00:00:00.000000,,,38,,263.0,2009-12-02,247.0,2013-07-16 00:00:00.000000,,549,,2019-11-08 00:00:00.000000,,,25,,,,,,,,,,17
7649,562,ELUKOHATEADE-0007648,S-203,1990-01-01 00:00:00.000000,,,12,,34.0,1990-01-01,270.0,2018-04-16 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,13,,,,,,,,,,2
7650,562,ELUKOHATEADE-0007649,S-629,1990-01-01 00:00:00.000000,1998-08-21 19:46:15.045953,1998-08-21 19:46:15.045953,50,,34.0,1990-01-01,248.0,1998-08-21 19:46:15.045953,,550,,1990-01-01 00:00:00.000000,,,44,,,,,,,,,,2
7651,562,ELUKOHATEADE-0007650,S-419,2021-08-08 00:00:00.000000,2008-10-25 00:00:00,2008-10-25 00:00:00,11,,34.0,1990-01-01,112.0,2008-10-25 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,23,,,,,,,,,,2
7652,562,ELUKOHATEADE-0007651,S-872,2008-10-26 00:00:00.000000,2013-01-08 00:00:00,2013-01-08 00:00:00,14,,87.0,2004-08-25,266.0,2013-01-08 00:00:00.000000,,550,,2008-10-26 00:00:00.000000,,,41,,,,,,,,,,31
7653,562,ELUKOHATEADE-0007652,S-616,2025-03-15 00:00:00.000000,,,13,,170.0,2000-05-26,76.0,2018-03-05 00:00:00.000000,,549,,2013-01-09 00:00:00.000000,,,22,,,,,,,,,,30
7654,562,ELUKOHATEADE-0007653,S-159,1990-01-01 00:00:00.000000,,,47,,34.0,1990-01-01,190.0,2017-09-30 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,14,,,,,,,,,,2
7655,562,ELUKOHATEADE-0007654,S-927,1990-01-01 00:00:00.000000,,,37,,34.0,1990-01-01,114.0,2005-11-15 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,13,,,,,,,,,,2
7656,562,ELUKOHATEADE-0007655,S-470,1990-01-01 00:00:00.000000,,,26,,34.0,1990-01-01,238.0,2021-07-21 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,16,,,,,,,,,,2
7657,562,ELUKOHATEADE-0007656,S-458,1991-03-29 00:00:00.000000,2024-02-18 19:46:15.045953,2024-02-18 19:46:15.045953,16,,147.0,1990-12-29,333.0,2024-02-18 19:46:15.045953,,550,,1991-03-29 00:00:00.000000,,,44,,,,,,,,,,17
7658,562,ELUKOHATEADE-0007657,S-342,1991-03-29 00:00:00.000000,2024-02-18 19:46:15.045953,2024-02-18 19:46:15.045953,23,,86.0,1990-01-02,333.0,2024-02-18 19:46:15.045953,,550,,1991-03-29 00:00:00.000000,,,23,,,,,,,,,,42
7659,562,ELUKOHATEADE-0007658,S-273,2016-06-17 19:46:15.045953,2019-05-10 00:00:00,2019-05-10 00:00:00,40,,279.0,2003-09-15,316.0,2019-05-10 00:00:00.000000,,550,,2016-06-17 19:46:15.045953,,,9,,,,,,,,,,50
7660,562,ELUKOHATEADE-0007659,S-564,2019-05-11 00:00:00.000000,,,35,,316.0,1992-03-06,90.0,2021-09-05 00:00:00.000000,,549,,2019-05-11 00:00:00.000000,,,12,,,,,,,,,,6
7661,562,ELUKOHATEADE-0007660,S-344,2016-06-17 19:46:15.045953,2019-05-10 00:00:00,2020-02-20 00:00:00,6,,199.0,2005-04-19,296.0,2020-02-20 00:00:00.000000,,550,,2016-06-17 19:46:15.045953,,,18,,,,,,,,,,30
7662,562,ELUKOHATEADE-0007661,S-102,2019-05-11 00:00:00.000000,,,17,,186.0,2004-06-29,241.0,2007-06-08 00:00:00.000000,,549,,2019-05-11 00:00:00.000000,,,11,,,,,,,,,,33
7663,562,ELUKOHATEADE-0007662,S-330,1990-01-01 00:00:00.000000,2001-05-21 00:00:00,2001-05-21 00:00:00,47,,34.0,1990-01-01,114.0,2001-05-21 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,39,,,,,,,,,,2
7664,562,ELUKOHATEADE-0007663,S-639,2001-05-22 00:00:00.000000,,,17,,65.0,1996-06-11,255.0,2015-09-20 00:00:00.000000,,549,,2001-05-22 00:00:00.000000,,,43,,,,,,,,,,41
7665,562,ELUKOHATEADE-0007664,S-127,1990-01-01 00:00:00.000000,2001-01-03 00:00:00,2001-01-03 00:00:00,3,,34.0,1990-01-01,26.0,2001-01-03 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,1,,,,,,,,,,2
7666,562,ELUKOHATEADE-0007665,S-746,2001-01-04 00:00:00.000000,,,13,,184.0,1998-06-14,176.0,2000-05-03 00:00:00.000000,,549,,2001-01-04 00:00:00.000000,,,10,,,,,,,,,,1
7667,562,ELUKOHATEADE-0007666,S-487,1990-01-01 00:00:00.000000,1990-06-10 00:00:00,1990-06-10 00:00:00,38,,34.0,1990-01-01,267.0,1990-06-10 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,36,,,,,,,,,,2
7668,562,ELUKOHATEADE-0007667,S-217,1990-06-11 00:00:00.000000,1997-12-02 00:00:00,1997-12-02 00:00:00,45,,230.0,1990-05-16,238.0,1997-12-02 00:00:00.000000,,550,,1990-06-11 00:00:00.000000,,,50,,,,,,,,,,24
7669,562,ELUKOHATEADE-0007668,S-431,1997-12-03 00:00:00.000000,,,25,,278.0,1994-08-08,7.0,2008-06-08 00:00:00.000000,,549,,1997-12-03 00:00:00.000000,,,45,,,,,,,,,,34
7670,562,ELUKOHATEADE-0007669,S-277,1990-01-01 00:00:00.000000,1995-12-03 00:00:00,1995-12-03 00:00:00,41,,34.0,1990-01-01,106.0,1995-12-03 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,23,,,,,,,,,,2
7671,562,ELUKOHATEADE-0007670,S-409,1995-12-04 00:00:00.000000,,,48,,330.0,1994-10-04,309.0,2011-11-13 00:00:00.000000,,549,,1995-12-04 00:00:00.000000,,,25,,,,,,,,,,41
7672,562,ELUKOHATEADE-0007671,S-958,1990-01-01 00:00:00.000000,2010-01-13 00:00:00,2010-01-13 00:00:00,22,,34.0,1990-01-01,185.0,2010-01-13 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,15,,,,,,,,,,2
7673,562,ELUKOHATEADE-0007672,S-651,2010-01-14 00:00:00.000000,2014-06-27 00:00:00,2014-06-27 00:00:00,20,,112.0,1997-04-24,127.0,2014-06-27 00:00:00.000000,,550,,2010-01-14 00:00:00.000000,,,44,,,,,,,,,,30
7674,562,ELUKOHATEADE-0007673,S-556,2014-06-28 00:00:00.000000,,,46,,301.0,1999-05-15,59.0,2013-01-26 00:00:00.000000,,549,,2014-06-28 00:00:00.000000,,,47,,,,,,,,,,47
7675,562,ELUKOHATEADE-0007674,S-273,1990-01-01 00:00:00.000000,2010-01-13 00:00:00,2018-01-05 00:00:00,46,,34.0,1990-01-01,128.0,2018-01-05 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,21,,,,,,,,,,2
7676,562,ELUKOHATEADE-0007675,S-991,2010-02-18 00:00:00.000000,2014-06-27 00:00:00,2014-06-27 00:00:00,10,,213.0,1992-12-01,127.0,2014-06-27 00:00:00.000000,,550,,2010-01-14 00:00:00.000000,,,23,,,,,,,,,,6
7677,562,ELUKOHATEADE-0007676,S-191,2012-08-04 00:00:00.000000,,,27,,241.0,2011-07-23,256.0,2015-07-14 00:00:00.000000,,549,,2014-06-28 00:00:00.000000,,,31,,,,,,,,,,32
7678,562,ELUKOHATEADE-0007677,S-520,1990-01-01 00:00:00.000000,2019-09-09 00:00:00,2019-09-09 00:00:00,29,,34.0,1990-01-01,116.0,2010-03-01 00:00:00.000000,2010-03-01,550,,1990-01-01 00:00:00.000000,,,48,,,,,,,,,,2
7679,562,ELUKOHATEADE-0007678,S-156,2019-09-10 00:00:00.000000,2020-06-12 00:00:00,2020-06-12 00:00:00,6,,7.0,2012-04-18,272.0,2020-06-12 00:00:00.000000,,550,,2019-09-10 00:00:00.000000,,,33,,,,,,,,,,42
7680,562,ELUKOHATEADE-0007679,S-388,2020-06-13 00:00:00.000000,,,48,,286.0,1993-06-03,109.0,2017-02-04 00:00:00.000000,,549,,2020-06-13 00:00:00.000000,,,18,,,,,,,,,,22
7681,562,ELUKOHATEADE-0007680,S-198,1990-01-01 00:00:00.000000,2019-09-09 00:00:00,2019-09-09 00:00:00,4,,34.0,1990-01-01,249.0,2019-09-09 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,13,,,,,,,,,,2
7682,562,ELUKOHATEADE-0007681,S-909,2019-09-10 00:00:00.000000,2020-06-12 00:00:00,2020-06-12 00:00:00,22,,121.0,2008-05-02,272.0,2020-06-12 00:00:00.000000,,550,,2019-09-10 00:00:00.000000,,,22,,,,,,,,,,46
7683,562,ELUKOHATEADE-0007682,S-168,2020-06-13 00:00:00.000000,,,34,,204.0,2011-04-05,108.0,2020-05-13 00:00:00.000000,,549,,2020-06-13 00:00:00.000000,,,36,,,,,,,,,,12
7684,562,ELUKOHATEADE-0007683,S-754,1990-01-01 00:00:00.000000,2007-08-07 00:00:00,2010-09-22 00:00:00,41,,34.0,1990-01-01,196.0,2010-09-22 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,23,,,,,,,,,,2
7685,562,ELUKOHATEADE-0007684,S-520,2007-08-08 00:00:00.000000,2014-05-04 00:00:00,2014-05-04 00:00:00,31,,38.0,2002-02-26,340.0,2014-05-04 00:00:00.000000,,550,,2007-08-08 00:00:00.000000,,,38,,,,,,,,,,9
7686,562,ELUKOHATEADE-0007685,S-621,2014-05-05 00:00:00.000000,,,44,,247.0,1990-11-14,106.0,1998-07-26 00:00:00.000000,,549,,2014-05-05 00:00:00.000000,,,37,,,,,,,,,,16
7687,562,ELUKOHATEADE-0007686,S-493,2007-05-25 00:00:00.000000,1991-11-09 00:00:00,1991-11-09 00:00:00,42,,34.0,1990-01-01,236.0,1991-11-09 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,34,,,,,,,,,,2
7688,562,ELUKOHATEADE-0007687,S-287,1991-11-10 00:00:00.000000,2015-07-02 00:00:00,2015-07-02 00:00:00,42,,301.0,1990-06-03,141.0,2015-07-02 00:00:00.000000,,550,,1991-11-10 00:00:00.000000,,,20,,,,,,,,,,47
7689,562,ELUKOHATEADE-0007688,S-297,2015-07-03 00:00:00.000000,,,47,,174.0,1990-03-01,48.0,2022-08-16 00:00:00.000000,,549,,2015-07-03 00:00:00.000000,,,10,,,,,,,,,,15
7690,562,ELUKOHATEADE-0007689,S-263,2003-05-09 00:00:00.000000,,,22,,142.0,2001-11-19,70.0,2011-05-11 00:00:00.000000,,549,,2003-05-09 00:00:00.000000,,,21,,,,,,,,,,41
7691,562,ELUKOHATEADE-0007690,S-401,2020-09-24 00:00:00.000000,,,20,,207.0,1991-07-02,82.0,2004-07-26 00:00:00.000000,,549,,2003-05-09 00:00:00.000000,,,22,,,,,,,,,,36
