IsID,IsIsikukood,IsEesnimi,IsPerenimi,IsSurmaaeg,KdIDHaridus,KdIDEmakeel,KdIDRahvus,KdIDPerekonnaseis,KdIDKodakondsus,IsIsanimi,IsSynnijargneNimi,KdIDIsikuStaatus,KdIDKirjeStaatus,KdIDPohjus,KdIDSugu,isSynniaeg,IsSaabusEesti,IsLahkusEestist,IsSaabusKOViKpv,AKpID,IsEesnimiEri,IsPerenimiEri,IdKiht,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,AsID
4670,62009106977,Kristi,Juhanson,,2,100,100,,100,Ants,Kristi,532,537,,NAINE,2020-09-10 22:02:37.054267,,,1991-02-23 00:00:00.000000,198.0,Kristi,Juhanson,,6070.0,2020-09-10 22:02:37.054267,,,,1
4671,61407246697,Anne,Semenov,,10,100,100,,100,Toomas,Anne,532,537,,NAINE,2014-07-24 22:02:37.054267,,,1990-01-01 00:00:00.000000,668.0,Anne,Semenov,,4754.0,2014-07-24 22:02:37.054267,4076.0,2023-02-25 22:02:37.054267,,39
4672,61607272142,Tatiana,Tiik,,4,100,100,,100,Vladimir,Tatiana,532,537,,NAINE,2016-07-27 22:02:37.054267,,,1990-01-01 00:00:00.000000,719.0,Tatiana,Tiik,,2023.0,2016-07-27 22:02:37.054267,2336.0,2023-06-23 22:02:37.054267,,47
4673,42811039081,Tatiana,Kriisa,,25,100,100,,100,Marek,Tatiana,532,537,,NAINE,1928-11-03 22:02:37.054267,,,1990-01-01 00:00:00.000000,901.0,Tatiana,Kriisa,,1765.0,1928-11-03 22:02:37.054267,,,,3
4674,33004092832,Mihkel,Tihhomirov,,22,250,250,,250,Meelis,Mihkel,532,537,,MEES,1930-04-09 22:02:37.054267,1999-07-02 22:02:37.054267,,1996-03-04 00:00:00.000000,557.0,Mihkel,Tihhomirov,,6474.0,1930-04-09 22:02:37.054267,6067.0,2018-06-23 22:02:37.054267,,42
4675,60603142536,Eve,Kikkas,,22,100,100,,100,Roman,Eve,532,537,,NAINE,2006-03-14 22:02:37.054267,,,1990-01-01 00:00:00.000000,637.0,Eve,Kikkas,,3411.0,2006-03-14 22:02:37.054267,2072.0,2018-04-08 22:02:37.054267,,35
4676,43312263250,Kadri,Jefimov,,22,95,95,,95,Nikolai,Kadri,532,537,,NAINE,1933-12-26 22:02:37.054267,2019-12-24 22:02:37.054267,2024-04-14 22:02:37.054267,2008-06-30 00:00:00.000000,511.0,Kadri,Jefimov,,1071.0,1933-12-26 22:02:37.054267,4418.0,1956-02-25 22:02:37.054267,,17
4677,36712104169,Andrei,Teesalu,,22,100,100,,100,Aivar,Andrei,532,537,,MEES,1967-12-10 22:02:37.054267,,,1990-01-01 00:00:00.000000,480.0,Andrei,Teesalu,,2578.0,1967-12-10 22:02:37.054267,1077.0,1969-09-30 22:02:37.054267,,29
4678,61111241647,Reet,Loorits,,10,163,163,,163,Mati,Reet,532,537,,NAINE,2011-11-24 22:02:37.054267,2013-08-24 22:02:37.054267,,,784.0,Reet,Loorits,,2299.0,2011-11-24 22:02:37.054267,3900.0,2023-11-05 22:02:37.054267,,33
4679,60806183041,Anu,Klein,,14,100,100,,100,Andrus,Anu,532,537,,NAINE,2008-06-18 22:02:37.054267,,,1990-01-01 00:00:00.000000,130.0,Anu,Klein,,2005.0,2008-06-18 22:02:37.054267,6401.0,2025-01-04 22:02:37.054267,,20
4680,60803126978,Tiiu,Kilk,,22,217,217,,217,Rein,Tiiu,532,537,,NAINE,2008-03-12 22:02:37.054267,2016-11-10 22:02:37.054267,,2010-12-22 22:02:37.054267,624.0,Tiiu,Kilk,,5576.0,2008-03-12 22:02:37.054267,4350.0,2011-04-29 22:02:37.054267,,30
4681,60410088985,Natalia,Pent,2016-05-29 22:02:37.054267,14,100,100,,100,Jevgeni,Natalia,533,539,,NAINE,2004-10-08 22:02:37.054267,,,1993-09-29 00:00:00.000000,255.0,Natalia,Pent,,6358.0,2004-10-08 22:02:37.054267,,,,5
4682,38803108283,Alexander,Uus,,34,100,100,,100,Aivar,Alexander,532,537,,MEES,1988-03-10 22:02:37.054267,,,,247.0,Alexander,Uus,,1744.0,1988-03-10 22:02:37.054267,,,,4
4683,62304089902,Merike,Õunapuu,,2,100,100,,100,Sergey,Merike,532,537,,NAINE,2023-04-08 22:02:37.054267,,,2006-01-24 00:00:00.000000,442.0,Merike,Õunapuu,,5252.0,2023-04-08 22:02:37.054267,,,,14
4684,60305098949,Reet,Tsvetkov,,25,100,100,,100,Tarmo,Reet,532,537,,NAINE,2003-05-09 22:02:37.054267,,,1990-01-01 00:00:00.000000,130.0,Reet,Tsvetkov,,6007.0,2003-05-09 22:02:37.054267,,,,48
4685,34906231768,Jaanus,Lipp,,25,100,100,,100,Ants,Jaanus,532,537,,MEES,1949-06-23 22:02:37.054267,,,2007-08-05 00:00:00.000000,796.0,Jaanus,Lipp,,902.0,1949-06-23 22:02:37.054267,3922.0,1964-08-18 22:02:37.054267,,8
4686,62107033050,Kadri,Post,,2,100,100,,100,Kristjan,Kadri,532,537,,NAINE,2021-07-03 22:02:37.054267,,,1990-01-01 00:00:00.000000,283.0,Kadri,Post,,4291.0,2021-07-03 22:02:37.054267,,,,8
4687,62306227210,Eve,Jõesaar,,2,100,100,,100,Ants,Eve,532,537,,NAINE,2023-06-22 22:02:37.054267,,,2020-07-16 00:00:00.000000,624.0,Eve,Jõesaar,,1443.0,2023-06-22 22:02:37.054267,,,,42
4688,52005139691,Jevgeni,Mölder,,2,100,100,,100,Mihkel,Jevgeni,532,537,,MEES,2020-05-13 22:02:37.054267,,,2024-01-22 22:02:37.054267,784.0,Jevgeni,Mölder,,5017.0,2020-05-13 22:02:37.054267,,,,25
4689,50112316797,Roman,Saul,2019-12-12 22:02:37.054267,28,100,100,,100,Kristjan,Roman,533,539,,MEES,2001-12-31 22:02:37.054267,,,2000-02-09 22:02:37.054267,919.0,Roman,Saul,,4146.0,2001-12-31 22:02:37.054267,221.0,2014-06-20 22:02:37.054267,,12
4690,62002111929,Mare,Koppel,,2,100,100,,100,Viktor,Mare,532,537,,NAINE,2020-02-11 22:02:37.054267,,,2009-08-12 00:00:00.000000,784.0,Mare,Koppel,,4717.0,2020-02-11 22:02:37.054267,2292.0,2025-02-22 22:02:37.054267,,23
4691,43701203112,Laura,Koort,,34,162,162,,162,Juri,Laura,532,537,,NAINE,1937-01-20 22:02:37.054267,2009-10-18 22:02:37.054267,,,430.0,Laura,Koort,,4044.0,1937-01-20 22:02:37.054267,50.0,1979-05-07 22:02:37.054267,,5
4692,38402013139,Jaan,Anton,,19,100,100,,100,Vello,Jaan,532,537,,MEES,1984-02-01 22:02:37.054267,,,2007-08-23 00:00:00.000000,793.0,Jaan,Anton,,3348.0,1984-02-01 22:02:37.054267,,,,10
4693,49104284714,Eve,Mets,,14,260,260,,260,Igor,Eve,532,537,,NAINE,1991-04-28 22:02:37.054267,2001-06-07 22:02:37.054267,,2018-07-22 00:00:00.000000,784.0,Eve,Mets,,4788.0,1991-04-28 22:02:37.054267,,,,1
4694,52104065388,Mihhail,Maidla,,2,100,100,,100,Margus,Mihhail,532,537,,MEES,2021-04-06 22:02:37.054267,,,2014-05-10 00:00:00.000000,305.0,Mihhail,Maidla,,6144.0,2021-04-06 22:02:37.054267,,,,22
4695,51508019346,Tõnu,Jaanson,2022-06-14 22:02:37.054267,10,100,100,,100,Mihhail,Tõnu,533,539,,MEES,2015-08-01 22:02:37.054267,,,2011-11-06 00:00:00.000000,353.0,Tõnu,Jaanson,,3620.0,2015-08-01 22:02:37.054267,,,,13
4696,60305062023,Anu,Klimov,,25,217,217,,217,Sander,Anu,532,537,,NAINE,2003-05-06 22:02:37.054267,2010-02-22 22:02:37.054267,,2005-10-06 00:00:00.000000,890.0,Anu,Klimov,,6499.0,2003-05-06 22:02:37.054267,,,,6
4697,46905293324,Laura,Vinogradov,,31,135,135,,135,Sergey,Laura,532,537,,NAINE,1969-05-29 22:02:37.054267,1993-05-06 22:02:37.054267,,1997-12-24 00:00:00.000000,712.0,Laura,Vinogradov,,3017.0,1969-05-29 22:02:37.054267,,,,48
4698,49008093546,Triin,Kalda,,22,64,64,,64,Viktor,Triin,532,537,,NAINE,1990-08-09 22:02:37.054267,2013-01-04 22:02:37.054267,,2018-05-29 00:00:00.000000,784.0,Triin,Kalda,,3513.0,1990-08-09 22:02:37.054267,,,,41
4699,52104082200,Andres,Tõnisson,,2,100,100,,100,Igor,Andres,532,537,,MEES,2021-04-08 22:02:37.054267,,,1990-01-01 00:00:00.000000,784.0,Andres,Tõnisson,,2001.0,2021-04-08 22:02:37.054267,4850.0,2024-08-19 22:02:37.054267,,28
4700,45202103567,Ljubov,Kasak,,31,100,100,,100,Kristjan,Ljubov,532,537,,NAINE,1952-02-10 22:02:37.054267,,,2015-07-29 00:00:00.000000,515.0,Ljubov,Kasak,,5020.0,1952-02-10 22:02:37.054267,,,,14
4701,52409035911,Rein,Anton,,2,276,276,,276,Tarmo,Rein,532,537,,MEES,2024-09-03 22:02:37.054267,2024-12-29 22:02:37.054267,,2014-12-14 00:00:00.000000,824.0,Rein,Anton,,1504.0,2024-09-03 22:02:37.054267,,,,14
4702,50209191449,Sergey,Kohv,2009-09-22 22:02:37.054267,25,100,100,,100,Kristjan,Sergey,533,539,,MEES,2002-09-19 22:02:37.054267,,,,917.0,Sergey,Kohv,,1334.0,2002-09-19 22:02:37.054267,,,,25
4703,50009238798,Artur,Lauri,,31,100,100,,100,Ivan,Artur,532,537,,MEES,2000-09-23 22:02:37.054267,,,2003-06-26 00:00:00.000000,251.0,Artur,Lauri,,6008.0,2000-09-23 22:02:37.054267,,,,3
4704,61105059069,Laura,Kikkas,,4,100,100,,100,Indrek,Laura,532,537,,NAINE,2011-05-05 22:02:37.054267,,,2020-03-04 00:00:00.000000,293.0,Laura,Kikkas,,2439.0,2011-05-05 22:02:37.054267,2260.0,2023-06-11 22:02:37.054267,,31
4705,62401107936,Kadri,Kangro,,2,100,100,,100,Andrus,Kadri,532,537,,NAINE,2024-01-10 22:02:37.054267,,,1995-04-17 00:00:00.000000,725.0,Kadri,Kangro,,5617.0,2024-01-10 22:02:37.054267,,,,49
4706,39707136354,Urmas,Ernits,,22,100,100,,100,Tiit,Urmas,532,537,,MEES,1997-07-13 22:02:37.054267,,,2015-05-29 00:00:00.000000,624.0,Urmas,Ernits,,3824.0,1997-07-13 22:02:37.054267,,,,28
4707,49902184471,Tamara,Suits,1999-04-28 22:02:37.054267,25,179,179,,179,Jaanus,Tamara,533,539,,NAINE,1999-02-18 22:02:37.054267,2024-05-18 22:02:37.054267,,,784.0,Tamara,Suits,,2337.0,1999-02-18 22:02:37.054267,5125.0,2016-08-22 22:02:37.054267,,43
4708,52008294856,Vladimir,Martinson,,2,100,100,,100,Raivo,Vladimir,532,537,,MEES,2020-08-29 22:02:37.054267,,,1990-01-01 00:00:00.000000,317.0,Vladimir,Martinson,,2513.0,2020-08-29 22:02:37.054267,,,,44
4709,62404077875,Linda,Tali,2025-02-28 22:02:37.054267,2,100,100,,100,Juri,Linda,533,539,,NAINE,2024-04-07 22:02:37.054267,,,2000-07-15 00:00:00.000000,283.0,Linda,Tali,,3041.0,2024-04-07 22:02:37.054267,,,,27
4710,50702156060,Andrus,Paal,,22,100,100,,100,Tiit,Andrus,532,537,,MEES,2007-02-15 22:02:37.054267,,,2010-12-05 00:00:00.000000,251.0,Andrus,Paal,,4461.0,2007-02-15 22:02:37.054267,,,,28
4711,38211086129,Dmitri,Stepanov,,28,174,174,,174,Roman,Dmitri,532,537,,MEES,1982-11-08 22:02:37.054267,2007-09-10 22:02:37.054267,,,624.0,Dmitri,Stepanov,,3165.0,1982-11-08 22:02:37.054267,5112.0,2012-09-07 22:02:37.054267,,6
4712,62304056145,Aino,Liiv,,2,277,277,,277,Ivan,Aino,532,537,,NAINE,2023-04-05 22:02:37.054267,2024-07-05 22:02:37.054267,,2020-10-13 22:02:37.054267,615.0,Aino,Liiv,,4234.0,2023-04-05 22:02:37.054267,2855.0,2024-01-06 22:02:37.054267,,8
4713,38305218001,Oleg,Pärtel,,25,159,159,,159,Toomas,Oleg,532,537,,MEES,1983-05-21 22:02:37.054267,1993-12-04 22:02:37.054267,2002-11-17 22:02:37.054267,,784.0,Oleg,Pärtel,,2649.0,1983-05-21 22:02:37.054267,,,,9
4714,39004222829,Andres,Lass,,22,100,100,,100,Mihkel,Andres,532,537,,MEES,1990-04-22 22:02:37.054267,,,2008-01-09 00:00:00.000000,793.0,Andres,Lass,,6714.0,1990-04-22 22:02:37.054267,,,,48
4715,45308107592,Reet,Ader,,19,100,100,,100,Vladimir,Reet,532,537,,NAINE,1953-08-10 22:02:37.054267,,,2004-05-21 00:00:00.000000,803.0,Reet,Ader,,5077.0,1953-08-10 22:02:37.054267,4187.0,1955-04-14 22:02:37.054267,,37
4716,39903059688,Urmas,Põldmaa,,14,197,197,,197,Sergey,Urmas,532,537,,MEES,1999-03-05 22:02:37.054267,2002-11-15 22:02:37.054267,,1995-01-10 00:00:00.000000,668.0,Urmas,Põldmaa,,2208.0,1999-03-05 22:02:37.054267,2608.0,2000-02-04 22:02:37.054267,,26
4717,51510117641,Kristjan,Viira,,10,241,241,,241,Andres,Kristjan,532,537,,MEES,2015-10-11 22:02:37.054267,2024-05-26 22:02:37.054267,,2012-11-19 00:00:00.000000,793.0,Kristjan,Viira,,5589.0,2015-10-11 22:02:37.054267,3719.0,2018-11-13 22:02:37.054267,,30
4718,44108058755,Mare,Bõstrov,,22,246,246,,246,Tõnu,Mare,532,537,,NAINE,1941-08-05 22:02:37.054267,2009-06-29 22:02:37.054267,,2009-06-29 22:02:37.054267,793.0,Mare,Bõstrov,,4381.0,1941-08-05 22:02:37.054267,5307.0,2008-12-17 22:02:37.054267,,1
4719,39901193435,Marek,Leis,,14,255,255,,255,Tarmo,Marek,532,537,,MEES,1999-01-19 22:02:37.054267,2002-10-03 22:02:37.054267,,2002-10-03 22:02:37.054267,637.0,Marek,Leis,,137.0,1999-01-19 22:02:37.054267,,,,17
4720,38412305939,Toomas,Härm,2017-06-29 22:02:37.054267,14,100,100,,100,Roman,Toomas,533,539,,MEES,1984-12-30 22:02:37.054267,,,,803.0,Toomas,Härm,,4678.0,1984-12-30 22:02:37.054267,1427.0,2014-08-15 22:02:37.054267,,10
4721,49107093338,Aleksandra,Leppik,,22,100,100,,100,Sergei,Aleksandra,532,537,,NAINE,1991-07-09 22:02:37.054267,,,,171.0,Aleksandra,Leppik,,596.0,1991-07-09 22:02:37.054267,,,,49
4722,60306183083,Nadežda,Tooming,,25,215,215,,215,Vello,Nadežda,532,537,,NAINE,2003-06-18 22:02:37.054267,2016-05-02 22:02:37.054267,,2011-09-06 22:02:37.054267,637.0,Nadežda,Tooming,,5601.0,2003-06-18 22:02:37.054267,1682.0,2019-05-03 22:02:37.054267,,8
4723,62210122324,Natalja,Meier,,2,100,100,,100,Aleksander,Natalja,532,537,,NAINE,2022-10-12 22:02:37.054267,,,2014-08-11 00:00:00.000000,901.0,Natalja,Meier,,3543.0,2022-10-12 22:02:37.054267,,,,32
4724,48906064589,Diana,Lumiste,,19,100,100,,100,Aleksander,Diana,532,537,,NAINE,1989-06-06 22:02:37.054267,,,1997-04-26 00:00:00.000000,653.0,Diana,Lumiste,,5961.0,1989-06-06 22:02:37.054267,,,,26
4725,50101173047,Jüri,Jõgi,,14,270,270,,270,Meelis,Jüri,532,537,,MEES,2001-01-17 22:02:37.054267,2020-10-14 22:02:37.054267,,2009-09-12 00:00:00.000000,184.0,Jüri,Jõgi,,5253.0,2001-01-17 22:02:37.054267,,,,18
4726,62203206211,Natalia,Taal,,2,100,100,,100,Tarmo,Natalia,532,537,,NAINE,2022-03-20 22:02:37.054267,,,1997-11-27 00:00:00.000000,615.0,Natalia,Taal,,3648.0,2022-03-20 22:02:37.054267,5363.0,2024-01-29 22:02:37.054267,,40
4727,61306171463,Kadri,Ruus,,4,100,100,,100,Jüri,Kadri,532,537,,NAINE,2013-06-17 22:02:37.054267,,,2012-12-29 00:00:00.000000,317.0,Kadri,Ruus,,6040.0,2013-06-17 22:02:37.054267,,,,50
4728,43701281776,Malle,Belov,,14,100,100,,100,Rein,Malle,532,537,,NAINE,1937-01-28 22:02:37.054267,,,1990-01-01 00:00:00.000000,198.0,Malle,Belov,,5307.0,1937-01-28 22:02:37.054267,,,,48
4729,35511103681,Rein,Trei,,19,85,85,,85,Ivan,Rein,532,537,,MEES,1955-11-10 22:02:37.054267,1986-10-30 22:02:37.054267,,2008-08-14 00:00:00.000000,430.0,Rein,Trei,,2255.0,1955-11-10 22:02:37.054267,4244.0,2023-09-30 22:02:37.054267,,32
4730,38501161007,Viktor,Tammik,,28,153,153,,153,Jaanus,Viktor,532,537,,MEES,1985-01-16 22:02:37.054267,2005-03-01 22:02:37.054267,2024-11-11 22:02:37.054267,2005-03-01 22:02:37.054267,191.0,Viktor,Tammik,,3360.0,1985-01-16 22:02:37.054267,,,,31
4731,38511266799,Meelis,Salu,,25,100,100,,100,Jevgeni,Meelis,532,537,,MEES,1985-11-26 22:02:37.054267,,,1990-01-01 00:00:00.000000,321.0,Meelis,Salu,,4767.0,1985-11-26 22:02:37.054267,5082.0,1986-01-27 22:02:37.054267,,33
4732,47409135230,Ülle,Klaas,,25,214,214,,214,Andrei,Ülle,532,537,,NAINE,1974-09-13 22:02:37.054267,2007-10-13 22:02:37.054267,,2002-05-31 00:00:00.000000,567.0,Ülle,Klaas,,4347.0,1974-09-13 22:02:37.054267,6071.0,1984-10-15 22:02:37.054267,,23
4733,50705287761,Rein,Suvorov,,14,100,100,,100,Aivar,Rein,532,537,,MEES,2007-05-28 22:02:37.054267,,,2002-04-07 00:00:00.000000,784.0,Rein,Suvorov,,4022.0,2007-05-28 22:02:37.054267,,,,1
4734,37607229960,Jaan,Mironov,2021-12-28 22:02:37.054267,19,100,100,,100,Mati,Jaan,533,539,,MEES,1976-07-22 22:02:37.054267,,,2012-12-25 00:00:00.000000,480.0,Jaan,Mironov,,2223.0,1976-07-22 22:02:37.054267,100.0,2002-07-26 22:02:37.054267,,34
4735,60506223427,Diana,Juhkam,2015-09-27 22:02:37.054267,14,147,147,,147,Aleksandr,Diana,533,539,,NAINE,2005-06-22 22:02:37.054267,2011-01-23 22:02:37.054267,,2011-01-23 22:02:37.054267,198.0,Diana,Juhkam,,4071.0,2005-06-22 22:02:37.054267,,,,40
4736,38612151841,Alexander,Mändla,,31,100,100,,100,Ants,Alexander,532,537,,MEES,1986-12-15 22:02:37.054267,,,2012-06-26 00:00:00.000000,293.0,Alexander,Mändla,,3813.0,1986-12-15 22:02:37.054267,4698.0,1998-04-02 22:02:37.054267,,38
4737,51410291011,Aleksandr,Popov,2022-11-23 22:02:37.054267,4,100,100,,100,Aivar,Aleksandr,533,539,,MEES,2014-10-29 22:02:37.054267,,,2004-09-16 00:00:00.000000,502.0,Aleksandr,Popov,,6457.0,2014-10-29 22:02:37.054267,6533.0,2020-10-13 22:02:37.054267,,34
4738,39905048591,Siim,Susi,,31,100,100,,100,Andrei,Siim,532,537,,MEES,1999-05-04 22:02:37.054267,,,2019-12-21 00:00:00.000000,899.0,Siim,Susi,,57.0,1999-05-04 22:02:37.054267,1090.0,2015-05-20 22:02:37.054267,,15
4739,52004104844,Tõnu,Allas,,2,100,100,,100,Nikolai,Tõnu,532,537,,MEES,2020-04-10 22:02:37.054267,,,2014-01-17 22:02:37.054267,567.0,Tõnu,Allas,,3642.0,2020-04-10 22:02:37.054267,2356.0,2021-08-10 22:02:37.054267,,26
4740,61103227724,Viktoria,Rosin,,4,100,100,,100,Maksim,Viktoria,532,537,,NAINE,2011-03-22 22:02:37.054267,,,2018-12-15 00:00:00.000000,834.0,Viktoria,Rosin,,5225.0,2011-03-22 22:02:37.054267,1020.0,2018-12-17 22:02:37.054267,,5
4741,62309247604,Ene,Eller,,2,100,100,,100,Andrei,Ene,532,537,,NAINE,2023-09-24 22:02:37.054267,,,2019-03-23 00:00:00.000000,784.0,Ene,Eller,,773.0,2023-09-24 22:02:37.054267,,,,16
4742,34301315979,Urmas,Žukov,,28,100,100,,100,Marko,Urmas,532,537,,MEES,1943-01-31 22:02:37.054267,,,2017-01-10 00:00:00.000000,890.0,Urmas,Žukov,,4298.0,1943-01-31 22:02:37.054267,2819.0,2005-04-07 22:02:37.054267,,31
4743,51111164978,Alexander,Jürgenson,,4,100,100,,100,Jaanus,Alexander,532,537,,MEES,2011-11-16 22:02:37.054267,,,2012-08-18 00:00:00.000000,305.0,Alexander,Jürgenson,,1826.0,2011-11-16 22:02:37.054267,5166.0,2015-07-10 22:02:37.054267,,20
4744,43006083693,Anne,Loorits,,28,100,100,,100,Indrek,Anne,532,537,,NAINE,1930-06-08 22:02:37.054267,,,2013-02-25 00:00:00.000000,784.0,Anne,Loorits,,4833.0,1930-06-08 22:02:37.054267,,,,25
4745,47002205887,Marina,Kotov,,31,100,100,,100,Tarmo,Marina,532,537,,NAINE,1970-02-20 22:02:37.054267,,,2020-06-24 00:00:00.000000,441.0,Marina,Kotov,,455.0,1970-02-20 22:02:37.054267,,,,31
4746,51605141837,Oleg,Klimov,,10,269,269,,269,Martin,Oleg,532,537,,MEES,2016-05-14 22:02:37.054267,2017-01-24 22:02:37.054267,,2009-04-14 00:00:00.000000,653.0,Oleg,Klimov,,3286.0,2016-05-14 22:02:37.054267,,,,44
4747,49410122121,Katrin,Jermakov,,31,100,100,,100,Roman,Katrin,532,537,,NAINE,1994-10-12 22:02:37.054267,,,2011-03-18 00:00:00.000000,890.0,Katrin,Jermakov,,2317.0,1994-10-12 22:02:37.054267,,,,35
4748,61112148449,Aino,Paap,2019-09-13 22:02:37.054267,10,100,100,,100,Kristjan,Aino,533,539,,NAINE,2011-12-14 22:02:37.054267,,,,214.0,Aino,Paap,,3178.0,2011-12-14 22:02:37.054267,1065.0,2024-12-07 22:02:37.054267,,32
4749,61509034433,Jekaterina,Konstantinov,,10,100,100,,100,Tiit,Jekaterina,532,537,,NAINE,2015-09-03 22:02:37.054267,,,1995-11-03 22:02:37.054267,714.0,Jekaterina,Konstantinov,,6084.0,2015-09-03 22:02:37.054267,,,,10
4750,34302267174,Marko,Raud,,19,100,100,,100,Jüri,Marko,532,537,,MEES,1943-02-26 22:02:37.054267,,,,214.0,Marko,Raud,,2717.0,1943-02-26 22:02:37.054267,4885.0,1962-10-26 22:02:37.054267,,32
4751,60906166516,Ljudmila,Silm,,4,234,234,,234,Marko,Ljudmila,532,537,,NAINE,2009-06-16 22:02:37.054267,2024-01-10 22:02:37.054267,,1990-04-15 22:02:37.054267,784.0,Ljudmila,Silm,,5448.0,2009-06-16 22:02:37.054267,,,,44
4752,43907125905,Tatjana,Aun,,22,100,100,,100,Pavel,Tatjana,532,537,,NAINE,1939-07-12 22:02:37.054267,,,1990-01-01 00:00:00.000000,431.0,Tatjana,Aun,,1374.0,1939-07-12 22:02:37.054267,1940.0,1981-03-27 22:02:37.054267,,6
4753,33502221703,Aleksei,Pärn,2009-01-02 22:02:37.054267,19,100,100,,100,Andrus,Aleksei,533,539,,MEES,1935-02-22 22:02:37.054267,,,,651.0,Aleksei,Pärn,,5863.0,1935-02-22 22:02:37.054267,,,,45
4754,36012195852,Tõnu,Naumov,,28,100,100,,100,Priit,Tõnu,532,537,,MEES,1960-12-19 22:02:37.054267,,,1990-01-01 00:00:00.000000,515.0,Tõnu,Naumov,,6459.0,1960-12-19 22:02:37.054267,2932.0,1966-05-04 22:02:37.054267,,39
4755,51809209566,Kristjan,Peterson,2021-01-28 22:02:37.054267,2,100,100,,100,Peeter,Kristjan,533,539,,MEES,2018-09-20 22:02:37.054267,,,1990-01-01 00:00:00.000000,719.0,Kristjan,Peterson,,2007.0,2018-09-20 22:02:37.054267,,,,5
4756,35811161886,Tõnu,Kolk,,31,142,142,,142,Dmitri,Tõnu,532,537,,MEES,1958-11-16 22:02:37.054267,2022-11-14 22:02:37.054267,,2012-01-10 00:00:00.000000,557.0,Tõnu,Kolk,,3717.0,1958-11-16 22:02:37.054267,5617.0,1980-03-10 22:02:37.054267,,29
4757,49901073257,Aleksandra,Mets,,22,100,100,,100,Aleksandr,Aleksandra,532,537,,NAINE,1999-01-07 22:02:37.054267,,,1997-02-26 00:00:00.000000,338.0,Aleksandra,Mets,,2062.0,1999-01-07 22:02:37.054267,3301.0,2021-10-20 22:02:37.054267,,36
4758,52110043738,Kristjan,Põldmaa,,2,100,100,,100,Martin,Kristjan,532,537,,MEES,2021-10-04 22:02:37.054267,,,2023-12-19 22:02:37.054267,205.0,Kristjan,Põldmaa,,114.0,2021-10-04 22:02:37.054267,4646.0,2023-02-10 22:02:37.054267,,43
4759,52308239711,Kristjan,Maasik,,2,84,84,,84,Mati,Kristjan,532,537,,MEES,2023-08-23 22:02:37.054267,2024-06-18 22:02:37.054267,,2023-11-15 22:02:37.054267,624.0,Kristjan,Maasik,,4151.0,2023-08-23 22:02:37.054267,1846.0,2024-10-08 22:02:37.054267,,13
4760,51706098095,Juri,Kirsipuu,2023-06-23 22:02:37.054267,10,235,235,,235,Raivo,Juri,533,539,,MEES,2017-06-09 22:02:37.054267,2021-01-31 22:02:37.054267,,,293.0,Juri,Kirsipuu,,3426.0,2017-06-09 22:02:37.054267,1872.0,2020-07-19 22:02:37.054267,,18
4761,62108307606,Valentina,Tali,2023-10-14 22:02:37.054267,2,77,77,,77,Nikolai,Valentina,533,539,,NAINE,2021-08-30 22:02:37.054267,2022-10-13 22:02:37.054267,,2004-12-22 00:00:00.000000,430.0,Valentina,Tali,,1312.0,2021-08-30 22:02:37.054267,5894.0,2022-02-07 22:02:37.054267,,10
4762,50507034012,Aivar,Sillaots,2009-07-20 22:02:37.054267,25,100,100,,100,Jüri,Aivar,533,539,,MEES,2005-07-03 22:02:37.054267,,,1990-01-01 00:00:00.000000,663.0,Aivar,Sillaots,,2271.0,2005-07-03 22:02:37.054267,,,,7
4763,39410256037,Alexander,Kivi,,34,100,100,,100,Marek,Alexander,532,537,,MEES,1994-10-25 22:02:37.054267,,,2020-07-14 00:00:00.000000,624.0,Alexander,Kivi,,116.0,1994-10-25 22:02:37.054267,,,,12
4764,60603135306,Svetlana,Talts,,22,100,100,,100,Pavel,Svetlana,532,537,,NAINE,2006-03-13 22:02:37.054267,,,2017-12-17 00:00:00.000000,784.0,Svetlana,Talts,,2036.0,2006-03-13 22:02:37.054267,5881.0,2013-07-01 22:02:37.054267,,11
4765,61101081891,Malle,Kriisa,,4,100,100,,100,Indrek,Malle,532,537,,NAINE,2011-01-08 22:02:37.054267,,,2019-06-02 00:00:00.000000,653.0,Malle,Kriisa,,4098.0,2011-01-08 22:02:37.054267,545.0,2021-09-03 22:02:37.054267,,21
4766,46103285293,Sirje,Muru,,28,207,207,,207,Jevgeni,Sirje,532,537,,NAINE,1961-03-28 22:02:37.054267,2003-02-07 22:02:37.054267,,2002-08-06 00:00:00.000000,624.0,Sirje,Muru,,2848.0,1961-03-28 22:02:37.054267,5940.0,2014-07-31 22:02:37.054267,,20
4767,37606181040,Sergey,Kurg,,34,100,100,,100,Roman,Sergey,532,537,,MEES,1976-06-18 22:02:37.054267,,,2005-01-19 22:02:37.054267,651.0,Sergey,Kurg,,3761.0,1976-06-18 22:02:37.054267,6470.0,1988-07-18 22:02:37.054267,,29
4768,61206117637,Ene,Lipp,,4,100,100,,100,Jüri,Ene,532,537,,NAINE,2012-06-11 22:02:37.054267,,,1990-01-01 00:00:00.000000,130.0,Ene,Lipp,,3619.0,2012-06-11 22:02:37.054267,261.0,2020-07-31 22:02:37.054267,,33
