IDokID,IsID,DokID,IDokIsikukood,IDokEesnimi,IDokPerenimi,IDokVanaEesnimi,IDokVanaPerenimi,IDokVanaIsikukood,IDokIsanimi,KdIDIsikuRoll,AsID,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv
13045,1210,14308,43605243604,Katrin,Kivimäe,,,,Tõnu,Mingi roll,14,255.0,2023-12-04,,,
13046,1210,19308,43605243604,Katrin,Kivimäe,,,,Tõnu,Mingi roll,41,87.0,2009-05-16,,,
13047,3125,4644,42811125545,Anneli,Kalamees,,,,Ivan,Mingi roll,38,77.0,2019-10-07,344.0,2020-11-06,
13048,3125,11223,42811125545,Anneli,Kalamees,,,,Ivan,Mingi roll,44,135.0,2020-06-18,260.0,2023-12-05,
13049,3125,16223,42811125545,Anneli,Kalamees,,,,Ivan,Mingi roll,30,162.0,2023-04-07,79.0,2023-06-25,
13050,3125,21223,42811125545,Anneli,Kalamees,,,,Ivan,Mingi roll,4,260.0,2008-02-02,,,
13051,1214,4645,34411043705,Marek,Kaljula,,,,Valeri,Mingi roll,38,224.0,2007-12-14,74.0,2016-07-28,
13052,1214,4646,34411043705,Marek,Kaljula,,,,Valeri,Mingi roll,17,225.0,2019-05-15,110.0,2024-09-29,
13053,1214,9312,34411043705,Marek,Kaljula,Vana-Marek,Vana-Kaljula,OLD-4821,Valeri,Mingi roll,46,82.0,2003-07-19,,,
13054,1214,14312,34411043705,Marek,Kaljula,,,,Valeri,Mingi roll,18,134.0,2014-12-30,150.0,2016-09-04,
13055,1214,19312,34411043705,Marek,Kaljula,,,,Valeri,Mingi roll,9,173.0,2011-04-03,203.0,2016-01-29,
13056,1215,4647,37210156869,Jaan,Kõiv,,,,Ivan,Mingi roll,43,100.0,2016-04-19,,,
13057,1215,4648,37210156869,Jaan,Kõiv,,,,Ivan,Mingi roll,43,130.0,2004-12-16,243.0,2014-04-13,
13058,1215,4649,37210156869,Jaan,Kõiv,,,,Ivan,Mingi roll,33,250.0,2001-03-02,229.0,2013-07-17,
13059,1215,9313,37210156869,Jaan,Kõiv,,,,Ivan,Mingi roll,37,291.0,2006-05-10,,,
13060,1215,14313,37210156869,Jaan,Kõiv,,,,Ivan,Mingi roll,39,75.0,2024-06-08,248.0,2024-10-25,
13061,1215,19313,37210156869,Jaan,Kõiv,,,,Ivan,Mingi roll,46,343.0,2016-06-27,,,
13062,4693,4650,45007269950,Irina,Meier,,,,Toomas,Mingi roll,6,85.0,2018-07-27,240.0,2022-12-18,2022-12-18
13063,4693,4651,45007269950,Irina,Meier,,,,Toomas,Mingi roll,42,164.0,2000-12-11,,,
13064,4693,12791,45007269950,Irina,Meier,,,,Toomas,Mingi roll,39,274.0,2003-11-09,,,
13065,4693,17791,45007269950,Irina,Meier,,,,Toomas,Mingi roll,35,278.0,2003-07-05,,,
13066,4693,22791,45007269950,Irina,Meier,,,,Toomas,Mingi roll,25,125.0,2016-11-17,161.0,2020-09-19,
13067,1717,4652,60906043726,Marika,Maasik,,,,Juri,Mingi roll,32,59.0,2001-10-15,,,
13068,1717,4653,60906043726,Marika,Maasik,,,,Juri,Mingi roll,19,197.0,2007-01-06,,,
13069,1717,9815,60906043726,Marika,Maasik,,,,Juri,Mingi roll,12,25.0,2005-11-08,,,
13070,1717,14815,60906043726,Marika,Maasik,,,,Juri,Mingi roll,39,125.0,2018-10-18,,,
13071,1717,19815,60906043726,Marika,Maasik,,,,Juri,Mingi roll,34,256.0,2000-04-01,,,
13072,2359,4654,49906185817,Elena,Valge,,,,Jaanus,Mingi roll,2,76.0,2012-11-20,83.0,2021-04-01,
13073,2359,4655,49906185817,Elena,Valge,,,,Jaanus,Mingi roll,29,154.0,2016-05-16,,,
13074,2359,10457,49906185817,Elena,Valge,,,,Jaanus,Mingi roll,5,2.0,2001-06-22,,,
13075,2359,15457,49906185817,Elena,Valge,,,,Jaanus,Mingi roll,40,255.0,2002-01-23,,,
13076,2359,20457,49906185817,Elena,Valge,,,,Jaanus,Mingi roll,11,336.0,2013-09-15,,,
13077,3488,4656,38102129069,Maksim,Anton,,,,Maksim,Mingi roll,42,180.0,2018-10-09,299.0,2024-05-07,2024-05-07
13078,3488,4657,38102129069,Maksim,Anton,,,,Maksim,Mingi roll,17,280.0,2016-08-20,109.0,2020-07-21,
13079,3488,11586,38102129069,Maksim,Anton,,,,Maksim,Mingi roll,12,25.0,2004-02-02,309.0,2017-03-10,
13080,3488,16586,38102129069,Maksim,Anton,,,,Maksim,Mingi roll,30,97.0,2011-09-06,340.0,2021-04-29,
13081,3488,21586,38102129069,Maksim,Anton,,,,Maksim,Mingi roll,13,34.0,2018-03-22,119.0,2023-05-08,
13082,4509,4658,60807067659,Malle,Link,,,,Meelis,Mingi roll,15,69.0,2011-09-27,,,
13083,4509,4659,60807067659,Malle,Link,,,,Meelis,Mingi roll,8,258.0,2010-08-13,,,
13084,4509,12607,60807067659,Malle,Link,,,,Meelis,Mingi roll,9,129.0,2022-03-27,,,
13085,4509,17607,60807067659,Malle,Link,,,,Meelis,Mingi roll,16,302.0,2006-05-29,62.0,2012-07-12,
13086,4509,22607,60807067659,Malle,Link,Vana-Malle,Vana-Link,OLD-1261,Meelis,Mingi roll,11,220.0,2009-12-29,,,
13087,4894,4660,50802288273,Jüri,Kuzmin,,,,Toomas,Mingi roll,42,253.0,2006-03-26,,,
13088,4894,4661,50802288273,Jüri,Kuzmin,,,,Toomas,Mingi roll,50,219.0,2019-06-25,69.0,2021-03-03,
13089,4894,12992,50802288273,Jüri,Kuzmin,,,,Toomas,Mingi roll,6,100.0,2010-08-25,,,
13090,4894,17992,50802288273,Jüri,Kuzmin,,,,Toomas,Mingi roll,48,337.0,2021-05-22,,,
13091,4894,22992,50802288273,Jüri,Kuzmin,,,,Toomas,Mingi roll,35,171.0,2019-04-03,,,
13092,1223,4662,44302046853,Eve,Pavlov,,,,Mati,Mingi roll,39,203.0,2003-04-02,,,
13093,1223,9321,44302046853,Eve,Pavlov,,,,Mati,Mingi roll,31,255.0,2003-07-13,,,
13094,1223,14321,44302046853,Eve,Pavlov,,,,Mati,Mingi roll,4,325.0,2006-02-22,217.0,2014-01-12,
13095,1223,19321,44302046853,Eve,Pavlov,,,,Mati,Mingi roll,20,235.0,2012-03-04,267.0,2016-07-23,
13096,4025,4663,51505143558,Aleksandr,Meister,,,,Artur,Mingi roll,31,133.0,2008-11-14,245.0,2014-03-26,
13097,4025,12123,51505143558,Aleksandr,Meister,,,,Artur,Mingi roll,21,145.0,2006-02-12,,,
13098,4025,17123,51505143558,Aleksandr,Meister,,,,Artur,Mingi roll,36,209.0,2010-06-27,205.0,2022-11-01,
13099,4025,22123,51505143558,Aleksandr,Meister,,,,Artur,Mingi roll,11,228.0,2013-12-05,,,
13100,1759,4664,45907171647,Eve,Oks,,,,Sergei,Mingi roll,28,109.0,2021-11-04,228.0,2024-11-28,
13101,1759,4665,45907171647,Eve,Oks,,,,Sergei,Mingi roll,45,2.0,2012-05-21,154.0,2014-11-10,
13102,1759,4666,45907171647,Eve,Oks,,,,Sergei,Mingi roll,47,212.0,2019-01-24,74.0,2020-12-14,2020-12-14
13103,1759,9857,45907171647,Eve,Oks,,,,Sergei,Mingi roll,23,107.0,2014-03-11,,,
13104,1759,14857,45907171647,Eve,Oks,,,,Sergei,Mingi roll,21,117.0,2020-04-08,256.0,2022-07-27,
13105,1759,19857,45907171647,Eve,Oks,,,,Sergei,Mingi roll,13,264.0,2002-11-08,154.0,2010-10-26,
13106,4702,4667,36305019615,Juri,Reinsalu,,,,Marko,Mingi roll,11,147.0,2013-01-14,,,
13107,4702,12800,36305019615,Juri,Reinsalu,,,,Marko,Mingi roll,11,3.0,2020-12-15,,,
13108,4702,17800,36305019615,Juri,Reinsalu,,,,Marko,Mingi roll,15,122.0,2022-04-07,,,
13109,4702,22800,36305019615,Juri,Reinsalu,,,,Marko,Mingi roll,43,190.0,2013-03-29,152.0,2018-02-06,
13110,1225,4668,52004063097,Sander,Truu,Vana-Sander,Vana-Truu,OLD-5112,Urmas,Mingi roll,29,56.0,2001-08-12,107.0,2021-02-27,
13111,1225,4669,52004063097,Sander,Truu,,,,Urmas,Mingi roll,6,277.0,2006-06-02,244.0,2017-01-06,
13112,1225,4670,52004063097,Sander,Truu,,,,Urmas,Mingi roll,29,157.0,2021-02-25,,,
13113,1225,9323,52004063097,Sander,Truu,,,,Urmas,Mingi roll,3,56.0,2018-10-28,,,
13114,1225,14323,52004063097,Sander,Truu,,,,Urmas,Mingi roll,32,321.0,2020-08-04,88.0,2022-04-14,
13115,1225,19323,52004063097,Sander,Truu,,,,Urmas,Mingi roll,28,274.0,2007-02-03,,,
13116,1248,4671,60309056982,Jelena,Moroz,,,,Valeri,Mingi roll,4,255.0,2007-02-18,,,
13117,1248,4672,60309056982,Jelena,Moroz,,,,Valeri,Mingi roll,15,243.0,2014-04-23,255.0,2016-01-13,
13118,1248,4673,60309056982,Jelena,Moroz,,,,Valeri,Mingi roll,13,109.0,2015-10-27,,,
13119,1248,9346,60309056982,Jelena,Moroz,,,,Valeri,Mingi roll,13,249.0,2014-01-04,31.0,2014-01-11,
13120,1248,14346,60309056982,Jelena,Moroz,,,,Valeri,Mingi roll,36,158.0,2022-12-11,,,
13121,1248,19346,60309056982,Jelena,Moroz,,,,Valeri,Mingi roll,13,84.0,2020-11-28,253.0,2024-07-27,
13122,3479,4674,51111142598,Marek,Rand,,,,Nikolai,Mingi roll,32,266.0,2006-02-23,122.0,2018-11-29,
13123,3479,11577,51111142598,Marek,Rand,,,,Nikolai,Mingi roll,8,342.0,2009-04-28,325.0,2024-08-18,
13124,3479,16577,51111142598,Marek,Rand,Vana-Marek,Vana-Rand,OLD-9818,Nikolai,Mingi roll,24,317.0,2001-12-17,,,
13125,3479,21577,51111142598,Marek,Rand,,,,Nikolai,Mingi roll,3,97.0,2002-05-26,20.0,2011-09-22,
13126,1541,4675,47601063141,Irina,Kuusk,,,,Artur,Mingi roll,32,137.0,2004-03-01,,,
13127,1541,4676,47601063141,Irina,Kuusk,,,,Artur,Mingi roll,4,72.0,2000-08-30,,,
13128,1541,9639,47601063141,Irina,Kuusk,,,,Artur,Mingi roll,7,327.0,2015-10-17,,,
13129,1541,14639,47601063141,Irina,Kuusk,,,,Artur,Mingi roll,30,286.0,2019-05-23,,,
13130,1541,19639,47601063141,Irina,Kuusk,,,,Artur,Mingi roll,10,300.0,2024-11-22,339.0,2024-12-05,
13131,1226,4677,61911049711,Mare,Kütt,,,,Andrei,Mingi roll,4,304.0,2025-03-24,242.0,2025-04-07,
13132,1226,4678,61911049711,Mare,Kütt,,,,Andrei,Mingi roll,33,165.0,2020-08-01,174.0,2021-09-21,2021-09-21
13133,1226,9324,61911049711,Mare,Kütt,,,,Andrei,Mingi roll,36,81.0,2016-05-23,,,
13134,1226,14324,61911049711,Mare,Kütt,,,,Andrei,Mingi roll,20,174.0,2011-11-25,236.0,2022-04-04,
13135,1226,19324,61911049711,Mare,Kütt,,,,Andrei,Mingi roll,27,58.0,2009-08-15,,,
13136,1930,4679,48701296094,Tamara,Jefimov,,,,Andres,Mingi roll,2,141.0,2001-05-11,33.0,2018-03-03,
13137,1930,10028,48701296094,Tamara,Jefimov,Vana-Tamara,Vana-Jefimov,OLD-5378,Andres,Mingi roll,46,50.0,2000-03-10,125.0,2001-07-14,2001-07-14
13138,1930,15028,48701296094,Tamara,Jefimov,,,,Andres,Mingi roll,9,136.0,2023-04-30,,,
13139,1930,20028,48701296094,Tamara,Jefimov,,,,Andres,Mingi roll,10,181.0,2008-02-27,212.0,2020-10-11,
13140,1228,4680,51208163069,Tarmo,Treier,,,,Sander,Mingi roll,6,300.0,2015-07-15,,,
13141,1228,9326,51208163069,Tarmo,Treier,,,,Sander,Mingi roll,43,213.0,2007-03-06,,,
13142,1228,14326,51208163069,Tarmo,Treier,,,,Sander,Mingi roll,25,87.0,2009-05-16,74.0,2009-10-19,
13143,1228,19326,51208163069,Tarmo,Treier,,,,Sander,Mingi roll,26,88.0,2005-01-10,11.0,2008-05-30,
13144,1491,4681,62402172375,Riina,Lokk,,,,Maksim,Mingi roll,25,69.0,2012-01-14,66.0,2020-06-23,
13145,1491,9589,62402172375,Riina,Lokk,,,,Maksim,Mingi roll,7,143.0,2002-02-18,,,
13146,1491,14589,62402172375,Riina,Lokk,,,,Maksim,Mingi roll,43,9.0,2011-09-21,253.0,2020-09-30,
13147,1491,19589,62402172375,Riina,Lokk,,,,Maksim,Mingi roll,8,109.0,2007-03-17,250.0,2023-07-30,
13148,1229,4682,33902251908,Sander,Kilk,,,,Marko,Mingi roll,13,125.0,2002-12-20,307.0,2021-11-27,2021-11-27
13149,1229,9327,33902251908,Sander,Kilk,,,,Marko,Mingi roll,8,225.0,2003-04-24,,,
13150,1229,14327,33902251908,Sander,Kilk,,,,Marko,Mingi roll,42,143.0,2017-03-07,258.0,2018-05-02,
13151,1229,19327,33902251908,Sander,Kilk,,,,Marko,Mingi roll,32,302.0,2004-05-05,,,
13152,1306,4683,62202048760,Ljudmila,Nikitin,,,,Nikolai,Mingi roll,19,336.0,2006-03-11,38.0,2019-07-18,
13153,1306,9404,62202048760,Ljudmila,Nikitin,,,,Nikolai,Mingi roll,40,310.0,2012-07-16,212.0,2020-10-11,
13154,1306,14404,62202048760,Ljudmila,Nikitin,,,,Nikolai,Mingi roll,13,44.0,2003-09-06,147.0,2006-03-02,
13155,1306,19404,62202048760,Ljudmila,Nikitin,,,,Nikolai,Mingi roll,48,38.0,2016-10-26,126.0,2017-01-29,
13156,1242,4684,48007129778,Maria,Nõmm,,,,Aleksandr,Mingi roll,42,255.0,2004-08-13,,,
13157,1242,4685,48007129778,Maria,Nõmm,,,,Aleksandr,Mingi roll,6,191.0,2016-09-29,,,
13158,1242,9340,48007129778,Maria,Nõmm,,,,Aleksandr,Mingi roll,28,257.0,2009-10-31,145.0,2023-12-14,
13159,1242,14340,48007129778,Maria,Nõmm,,,,Aleksandr,Mingi roll,12,167.0,2001-08-07,84.0,2020-11-28,
13160,1242,19340,48007129778,Maria,Nõmm,Vana-Maria,Vana-Nõmm,OLD-7592,Aleksandr,Mingi roll,35,10.0,2009-09-08,,,
13161,1230,4686,62306083038,Reet,Lang,,,,Vello,Mingi roll,26,200.0,2021-08-04,101.0,2021-12-26,2021-12-26
13162,1230,4687,62306083038,Reet,Lang,Vana-Reet,Vana-Lang,OLD-1934,Vello,Mingi roll,12,278.0,2017-02-08,20.0,2024-05-23,
13163,1230,9328,62306083038,Reet,Lang,,,,Vello,Mingi roll,6,187.0,2009-12-10,,,
13164,1230,14328,62306083038,Reet,Lang,,,,Vello,Mingi roll,16,134.0,2002-06-05,,,
13165,1230,19328,62306083038,Reet,Lang,,,,Vello,Mingi roll,30,319.0,2015-01-02,284.0,2024-09-21,
13166,4824,4688,61801146858,Tatjana,Treier,,,,Oleg,Mingi roll,22,156.0,2000-08-01,294.0,2010-01-19,2010-01-19
13167,4824,4689,61801146858,Tatjana,Treier,,,,Oleg,Mingi roll,16,19.0,2012-12-24,145.0,2017-11-28,
13168,4824,12922,61801146858,Tatjana,Treier,,,,Oleg,Mingi roll,45,314.0,2007-10-17,212.0,2017-04-24,
13169,4824,17922,61801146858,Tatjana,Treier,,,,Oleg,Mingi roll,10,142.0,2013-04-11,,,
13170,4824,22922,61801146858,Tatjana,Treier,Vana-Tatjana,Vana-Treier,OLD-8423,Oleg,Mingi roll,24,265.0,2002-01-09,48.0,2013-03-23,
13171,1233,4690,44201196678,Aleksandra,Raamat,,,,Mihkel,Mingi roll,32,132.0,2020-06-21,122.0,2023-11-12,
13172,1233,9331,44201196678,Aleksandra,Raamat,,,,Mihkel,Mingi roll,8,157.0,2013-12-23,,,
13173,1233,14331,44201196678,Aleksandra,Raamat,,,,Mihkel,Mingi roll,44,233.0,2015-08-19,,,
13174,1233,19331,44201196678,Aleksandra,Raamat,,,,Mihkel,Mingi roll,29,75.0,2019-01-18,28.0,2024-03-19,
13175,2202,4691,35507114159,Viktor,Jakobson,,,,Ivan,Mingi roll,39,233.0,2016-01-04,,,
13176,2202,4692,35507114159,Viktor,Jakobson,,,,Ivan,Mingi roll,1,222.0,2011-08-11,338.0,2011-09-16,
13177,2202,10300,35507114159,Viktor,Jakobson,,,,Ivan,Mingi roll,33,199.0,2005-08-10,,,
13178,2202,15300,35507114159,Viktor,Jakobson,,,,Ivan,Mingi roll,16,300.0,2000-02-07,,,
13179,2202,20300,35507114159,Viktor,Jakobson,,,,Ivan,Mingi roll,6,119.0,2021-11-03,70.0,2025-03-02,
13180,3903,4693,45509212725,Malle,Rand,,,,Jevgeni,Mingi roll,33,135.0,2003-11-08,,,
13181,3903,12001,45509212725,Malle,Rand,,,,Jevgeni,Mingi roll,46,315.0,2004-01-07,,,
13182,3903,17001,45509212725,Malle,Rand,,,,Jevgeni,Mingi roll,42,278.0,2003-10-29,,,
13183,3903,22001,45509212725,Malle,Rand,,,,Jevgeni,Mingi roll,26,189.0,2004-12-20,70.0,2014-08-25,
13184,1239,4694,50506216398,Jevgeni,Bogdanov,,,,Jüri,Mingi roll,5,92.0,2025-02-13,298.0,2025-04-23,
13185,1239,9337,50506216398,Jevgeni,Bogdanov,,,,Jüri,Mingi roll,34,258.0,2007-11-28,6.0,2022-01-09,
13186,1239,14337,50506216398,Jevgeni,Bogdanov,,,,Jüri,Mingi roll,39,224.0,2007-05-03,99.0,2010-05-18,
13187,1239,19337,50506216398,Jevgeni,Bogdanov,,,,Jüri,Mingi roll,48,317.0,2001-01-02,213.0,2003-08-27,2003-08-27
13188,2049,4695,61004199614,Reet,Jaakson,,,,Mihhail,Mingi roll,18,328.0,2001-03-20,114.0,2017-01-23,
13189,2049,10147,61004199614,Reet,Jaakson,,,,Mihhail,Mingi roll,30,233.0,2014-10-19,8.0,2022-07-29,2022-07-29
13190,2049,15147,61004199614,Reet,Jaakson,,,,Mihhail,Mingi roll,29,103.0,2008-04-20,145.0,2019-09-24,
13191,2049,20147,61004199614,Reet,Jaakson,,,,Mihhail,Mingi roll,17,74.0,2014-05-09,156.0,2015-04-15,
13192,4296,4696,61907093326,Riina,Järv,,,,Dmitri,Mingi roll,11,215.0,2024-08-29,,,
13193,4296,12394,61907093326,Riina,Järv,,,,Dmitri,Mingi roll,26,48.0,2001-02-09,234.0,2014-01-13,
13194,4296,17394,61907093326,Riina,Järv,,,,Dmitri,Mingi roll,34,145.0,2011-02-27,,,
13195,4296,22394,61907093326,Riina,Järv,,,,Dmitri,Mingi roll,23,107.0,2009-06-19,,,
13196,4546,4697,49005285174,Tatjana,Vahtra,,,,Martin,Mingi roll,43,118.0,2015-01-17,4.0,2016-01-30,
13197,4546,4698,49005285174,Tatjana,Vahtra,,,,Martin,Mingi roll,9,234.0,2014-05-29,90.0,2018-09-15,
13198,4546,12644,49005285174,Tatjana,Vahtra,,,,Martin,Mingi roll,44,199.0,2016-09-07,,,
13199,4546,17644,49005285174,Tatjana,Vahtra,,,,Martin,Mingi roll,50,99.0,2013-05-20,78.0,2014-08-30,
13200,4546,22644,49005285174,Tatjana,Vahtra,,,,Martin,Mingi roll,28,81.0,2018-03-17,,,
13201,1241,4699,43610157139,Maie,Palu,,,,Viktor,Mingi roll,21,106.0,2012-07-15,,,
13202,1241,4700,43610157139,Maie,Palu,,,,Viktor,Mingi roll,40,274.0,2019-09-29,,,
13203,1241,9339,43610157139,Maie,Palu,,,,Viktor,Mingi roll,1,76.0,2020-12-29,,,
13204,1241,14339,43610157139,Maie,Palu,,,,Viktor,Mingi roll,2,311.0,2017-11-19,142.0,2020-04-24,
13205,1241,19339,43610157139,Maie,Palu,,,,Viktor,Mingi roll,15,23.0,2024-08-27,,,
13206,4950,4701,51602293932,Toomas,Smirnov,,,,Rein,Mingi roll,46,214.0,2009-09-15,115.0,2010-02-14,
13207,4950,4702,51602293932,Toomas,Smirnov,,,,Rein,Mingi roll,44,200.0,2020-10-18,,,
13208,4950,13048,51602293932,Toomas,Smirnov,,,,Rein,Mingi roll,20,256.0,2015-07-14,,,
13209,4950,18048,51602293932,Toomas,Smirnov,,,,Rein,Mingi roll,10,24.0,2023-11-04,,,
13210,4950,23048,51602293932,Toomas,Smirnov,,,,Rein,Mingi roll,19,283.0,2023-08-04,272.0,2025-03-04,
13211,2632,4703,46601236276,Kristiina,Liivamägi,,,,Raivo,Mingi roll,24,182.0,2017-10-20,,,
13212,2632,4704,46601236276,Kristiina,Liivamägi,,,,Raivo,Mingi roll,45,183.0,2008-02-08,204.0,2020-07-02,
13213,2632,10730,46601236276,Kristiina,Liivamägi,,,,Raivo,Mingi roll,8,93.0,2002-12-25,,,
13214,2632,15730,46601236276,Kristiina,Liivamägi,,,,Raivo,Mingi roll,47,21.0,2002-11-13,21.0,2017-11-05,
13215,2632,20730,46601236276,Kristiina,Liivamägi,,,,Raivo,Mingi roll,13,157.0,2013-12-23,,,
13216,1244,4705,60602193262,Malle,Saveljev,,,,Tõnu,Mingi roll,32,11.0,2016-10-12,162.0,2024-05-25,
13217,1244,4706,60602193262,Malle,Saveljev,,,,Tõnu,Mingi roll,24,264.0,2019-01-08,,,
13218,1244,9342,60602193262,Malle,Saveljev,,,,Tõnu,Mingi roll,46,95.0,2023-10-04,293.0,2024-05-22,
13219,1244,14342,60602193262,Malle,Saveljev,,,,Tõnu,Mingi roll,41,327.0,2013-08-18,73.0,2015-01-03,
13220,1244,19342,60602193262,Malle,Saveljev,,,,Tõnu,Mingi roll,20,75.0,2011-06-16,,,
13221,1246,4707,50506172613,Siim,Kivimäe,,,,Marko,Mingi roll,2,297.0,2009-03-20,,,
13222,1246,4708,50506172613,Siim,Kivimäe,,,,Marko,Mingi roll,17,76.0,2021-12-05,100.0,2022-03-05,
13223,1246,4709,50506172613,Siim,Kivimäe,,,,Marko,Mingi roll,4,35.0,2016-12-20,59.0,2024-07-01,
13224,1246,9344,50506172613,Siim,Kivimäe,,,,Marko,Mingi roll,6,69.0,2007-01-08,,,
13225,1246,14344,50506172613,Siim,Kivimäe,,,,Marko,Mingi roll,34,135.0,2012-04-04,30.0,2023-04-02,
13226,1246,19344,50506172613,Siim,Kivimäe,,,,Marko,Mingi roll,44,137.0,2000-12-04,50.0,2008-05-05,
13227,1949,4710,62309239372,Valentina,Liivamägi,,,,Sergey,Mingi roll,45,254.0,2020-03-15,55.0,2021-08-14,
13228,1949,4711,62309239372,Valentina,Liivamägi,,,,Sergey,Mingi roll,18,201.0,2011-08-13,311.0,2013-02-13,
13229,1949,4712,62309239372,Valentina,Liivamägi,,,,Sergey,Mingi roll,16,298.0,2025-04-23,37.0,2025-04-24,
13230,1949,10047,62309239372,Valentina,Liivamägi,,,,Sergey,Mingi roll,49,117.0,2010-07-10,124.0,2020-02-23,2020-02-23
13231,1949,15047,62309239372,Valentina,Liivamägi,,,,Sergey,Mingi roll,20,23.0,2016-07-08,,,
13232,1949,20047,62309239372,Valentina,Liivamägi,,,,Sergey,Mingi roll,1,26.0,2008-08-15,,,
13233,1563,4713,43205087126,Nina,Kalmus,,,,Jüri,Mingi roll,36,253.0,2015-01-24,,,
13234,1563,4714,43205087126,Nina,Kalmus,,,,Jüri,Mingi roll,26,175.0,2007-10-25,44.0,2019-04-11,2019-04-11
13235,1563,9661,43205087126,Nina,Kalmus,,,,Jüri,Mingi roll,46,102.0,2010-04-29,197.0,2010-08-28,
13236,1563,14661,43205087126,Nina,Kalmus,,,,Jüri,Mingi roll,21,13.0,2024-01-23,,,
13237,1563,19661,43205087126,Nina,Kalmus,,,,Jüri,Mingi roll,31,240.0,2019-03-19,266.0,2021-02-10,2021-02-10
13238,1247,4715,45108154025,Kristi,Post,,,,Siim,Mingi roll,12,208.0,2024-11-30,,,
13239,1247,4716,45108154025,Kristi,Post,,,,Siim,Mingi roll,46,117.0,2008-07-09,,,
13240,1247,9345,45108154025,Kristi,Post,,,,Siim,Mingi roll,21,37.0,2017-11-15,,,
13241,1247,14345,45108154025,Kristi,Post,,,,Siim,Mingi roll,39,214.0,2014-02-25,,,
13242,1247,19345,45108154025,Kristi,Post,,,,Siim,Mingi roll,11,335.0,2004-10-25,,,
13243,1250,4717,38608029617,Andrus,Nikiforov,,,,Juri,Mingi roll,25,165.0,2024-05-21,,,
13244,1250,4718,38608029617,Andrus,Nikiforov,,,,Juri,Mingi roll,19,286.0,2012-08-30,,,
13245,1250,4719,38608029617,Andrus,Nikiforov,,,,Juri,Mingi roll,7,53.0,2014-02-07,,,
13246,1250,9348,38608029617,Andrus,Nikiforov,,,,Juri,Mingi roll,6,190.0,2024-04-07,,,
13247,1250,14348,38608029617,Andrus,Nikiforov,,,,Juri,Mingi roll,45,269.0,2017-03-13,,,
13248,1250,19348,38608029617,Andrus,Nikiforov,,,,Juri,Mingi roll,45,42.0,2025-04-25,42.0,2025-04-25,
13249,1434,4720,47608075104,Anneli,Petrov,,,,Vello,Mingi roll,29,11.0,2008-05-30,325.0,2017-01-10,
13250,1434,4721,47608075104,Anneli,Petrov,,,,Vello,Mingi roll,29,332.0,2011-12-09,,,
13251,1434,4722,47608075104,Anneli,Petrov,,,,Vello,Mingi roll,15,54.0,2009-10-20,66.0,2018-09-18,
13252,1434,9532,47608075104,Anneli,Petrov,,,,Vello,Mingi roll,20,32.0,2024-03-30,,,
13253,1434,14532,47608075104,Anneli,Petrov,,,,Vello,Mingi roll,2,174.0,2021-09-21,205.0,2022-04-06,
13254,1434,19532,47608075104,Anneli,Petrov,,,,Vello,Mingi roll,45,178.0,2007-04-28,,,
13255,3873,4723,42508198021,Ene,Melnik,,,,Sergei,Mingi roll,25,159.0,2001-06-23,125.0,2024-10-11,
13256,3873,4724,42508198021,Ene,Melnik,,,,Sergei,Mingi roll,40,155.0,2015-05-15,214.0,2023-04-16,
13257,3873,11971,42508198021,Ene,Melnik,,,,Sergei,Mingi roll,34,256.0,2010-06-03,8.0,2011-09-11,
13258,3873,16971,42508198021,Ene,Melnik,,,,Sergei,Mingi roll,12,108.0,2021-10-12,293.0,2024-05-31,
13259,3873,21971,42508198021,Ene,Melnik,,,,Sergei,Mingi roll,15,55.0,2009-02-26,342.0,2023-02-06,
13260,1251,4725,49506116513,Triin,Loginov,,,,Maksim,Mingi roll,20,82.0,2001-02-18,,,
13261,1251,4726,49506116513,Triin,Loginov,,,,Maksim,Mingi roll,50,194.0,2002-07-06,,,
13262,1251,4727,49506116513,Triin,Loginov,,,,Maksim,Mingi roll,35,267.0,2000-04-20,,,
13263,1251,9349,49506116513,Triin,Loginov,,,,Maksim,Mingi roll,29,26.0,2008-08-15,164.0,2015-06-22,2015-06-22
13264,1251,14349,49506116513,Triin,Loginov,,,,Maksim,Mingi roll,11,151.0,2018-05-07,177.0,2024-10-05,
13265,1251,19349,49506116513,Triin,Loginov,,,,Maksim,Mingi roll,16,61.0,2009-06-14,,,
13266,3036,4728,50709155902,Martin,Drozdov,,,,Urmas,Mingi roll,16,240.0,2020-03-28,,,
13267,3036,4729,50709155902,Martin,Drozdov,,,,Urmas,Mingi roll,1,246.0,2018-11-23,,,
13268,3036,11134,50709155902,Martin,Drozdov,,,,Urmas,Mingi roll,33,116.0,2021-07-29,,,
13269,3036,16134,50709155902,Martin,Drozdov,,,,Urmas,Mingi roll,12,223.0,2013-02-26,,,
13270,3036,21134,50709155902,Martin,Drozdov,,,,Urmas,Mingi roll,12,226.0,2001-05-29,,,
13271,3943,4730,60411166787,Triin,Sisask,Vana-Triin,Vana-Sisask,OLD-8769,Artur,Mingi roll,43,105.0,2024-07-14,251.0,2024-10-26,
13272,3943,4731,60411166787,Triin,Sisask,,,,Artur,Mingi roll,7,316.0,2016-03-19,,,
